<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
02/08/22,05:00:00,1.0286300,1.0286800,1.0263000,1.0268200,137652
02/08/22,06:00:00,1.0267900,1.0276500,1.0259000,1.0274700,97612
02/08/22,07:00:00,1.0274200,1.0282600,1.0264000,1.0272000,82347
02/08/22,08:00:00,1.0273600,1.0279700,1.0267000,1.0270300,78041
02/08/22,09:00:00,1.0270000,1.0276800,1.0263000,1.0267800,87387
02/08/22,10:00:00,1.0267600,1.0267800,1.0234000,1.0241300,136824
02/08/22,11:00:00,1.0241400,1.0248400,1.0214000,1.0224300,174896
02/08/22,12:00:00,1.0224600,1.0244500,1.0217000,1.0240500,151875
02/08/22,13:00:00,1.0241200,1.0245500,1.0230000,1.0238100,116586
02/08/22,14:00:00,1.0237700,1.0239200,1.0220000,1.0226500,101696
02/08/22,15:00:00,1.0227000,1.0242800,1.0217000,1.0223800,122964
02/08/22,16:00:00,1.0223600,1.0232800,1.0205000,1.0211800,151327
02/08/22,17:00:00,1.0211800,1.0236000,1.0201000,1.0207000,220205
02/08/22,18:00:00,1.0206900,1.0211800,1.0179000,1.0198700,237286
02/08/22,19:00:00,1.0199400,1.0213200,1.0189000,1.0196000,166704
02/08/22,20:00:00,1.0196100,1.0210600,1.0190000,1.0194800,115244
02/08/22,21:00:00,1.0194800,1.0196200,1.0169000,1.0183800,110440
02/08/22,22:00:00,1.0183900,1.0189500,1.0170000,1.0172900,105585
02/08/22,23:00:00,1.0172800,1.0180500,1.0166000,1.0168700,80882
03/08/22,00:00:00,1.0168700,1.0169900,1.0162000,1.0165800,29336
03/08/22,01:00:00,1.0165700,1.0166000,1.0160400,1.0162500,5489
03/08/22,02:00:00,1.0163600,1.0172900,1.0161000,1.0163700,43122
03/08/22,03:00:00,1.0164000,1.0166000,1.0153000,1.0156200,55270
03/08/22,04:00:00,1.0156500,1.0164200,1.0148000,1.0158200,84853
03/08/22,05:00:00,1.0157800,1.0171100,1.0155000,1.0170500,93894
03/08/22,06:00:00,1.0170100,1.0182300,1.0167000,1.0179700,80274
03/08/22,07:00:00,1.0180100,1.0193700,1.0175000,1.0189000,72688
03/08/22,08:00:00,1.0191300,1.0193300,1.0179000,1.0185800,69157
03/08/22,09:00:00,1.0185800,1.0187100,1.0172000,1.0176000,75130
03/08/22,10:00:00,1.0176000,1.0180000,1.0152000,1.0159300,129009
03/08/22,11:00:00,1.0159200,1.0191500,1.0158000,1.0177900,179594
03/08/22,12:00:00,1.0177800,1.0189200,1.0176000,1.0187900,126477
03/08/22,13:00:00,1.0187800,1.0197900,1.0179000,1.0185900,111423
03/08/22,14:00:00,1.0185900,1.0200400,1.0177000,1.0187900,128082
03/08/22,15:00:00,1.0187700,1.0210500,1.0178000,1.0184300,133109
03/08/22,16:00:00,1.0183500,1.0196900,1.0178000,1.0186100,152220
03/08/22,17:00:00,1.0185300,1.0187700,1.0164000,1.0169800,153864
03/08/22,18:00:00,1.0168900,1.0169800,1.0123000,1.0129400,271353
03/08/22,19:00:00,1.0129900,1.0146700,1.0121000,1.0144300,152415
03/08/22,20:00:00,1.0144400,1.0166500,1.0139000,1.0150100,115607
03/08/22,21:00:00,1.0149800,1.0160100,1.0147000,1.0157600,66067
03/08/22,22:00:00,1.0157200,1.0160500,1.0147000,1.0154900,66731
03/08/22,23:00:00,1.0154700,1.0174000,1.0152000,1.0168300,74482
04/08/22,00:00:00,1.0168300,1.0172300,1.0163300,1.0165000,43033
04/08/22,01:00:00,1.0164500,1.0169800,1.0160000,1.0168200,5193
04/08/22,02:00:00,1.0168800,1.0170900,1.0154000,1.0161100,35040
04/08/22,03:00:00,1.0161800,1.0162500,1.0155000,1.0156200,34186
04/08/22,04:00:00,1.0155000,1.0166500,1.0153000,1.0165100,75350
04/08/22,05:00:00,1.0164800,1.0176200,1.0159000,1.0169200,81413
04/08/22,06:00:00,1.0169200,1.0173000,1.0160000,1.0164700,51498
04/08/22,07:00:00,1.0164400,1.0170600,1.0158000,1.0162800,42816
04/08/22,08:00:00,1.0162800,1.0167500,1.0159000,1.0163000,43979
04/08/22,09:00:00,1.0164000,1.0174000,1.0160000,1.0163000,64994
04/08/22,10:00:00,1.0163000,1.0172400,1.0155000,1.0167700,109112
04/08/22,11:00:00,1.0167900,1.0186400,1.0165000,1.0179100,132656
04/08/22,12:00:00,1.0178700,1.0194200,1.0173000,1.0191600,109581
04/08/22,13:00:00,1.0191200,1.0197900,1.0184000,1.0188400,95693
04/08/22,14:00:00,1.0188200,1.0196200,1.0183000,1.0189700,91284
04/08/22,15:00:00,1.0190700,1.0195700,1.0159000,1.0175800,194433
04/08/22,16:00:00,1.0175500,1.0195300,1.0164000,1.0187800,171842
04/08/22,17:00:00,1.0187900,1.0196600,1.0172000,1.0191400,190559
04/08/22,18:00:00,1.0191500,1.0212200,1.0184000,1.0211400,197378
04/08/22,19:00:00,1.0211600,1.0234200,1.0204000,1.0221800,141708
04/08/22,20:00:00,1.0221900,1.0239400,1.0216000,1.0236500,107115
04/08/22,21:00:00,1.0236400,1.0242600,1.0229000,1.0236000,69980
04/08/22,22:00:00,1.0237400,1.0250500,1.0234000,1.0249500,67676
04/08/22,23:00:00,1.0249600,1.0253900,1.0242000,1.0245000,61288
05/08/22,00:00:00,1.0245300,1.0247700,1.0241000,1.0245000,28805
05/08/22,01:00:00,1.0244900,1.0248000,1.0243000,1.0243900,7184
05/08/22,02:00:00,1.0245700,1.0248100,1.0241000,1.0247500,23147
05/08/22,03:00:00,1.0247800,1.0252000,1.0244000,1.0247000,35562
05/08/22,04:00:00,1.0247200,1.0248400,1.0230000,1.0232000,63390
05/08/22,05:00:00,1.0232200,1.0238500,1.0228000,1.0232900,68859
05/08/22,06:00:00,1.0232800,1.0236600,1.0228000,1.0233700,50864
05/08/22,07:00:00,1.0234000,1.0239800,1.0232000,1.0235600,38764
05/08/22,08:00:00,1.0236400,1.0239300,1.0232000,1.0234700,34509
05/08/22,09:00:00,1.0234700,1.0237000,1.0226000,1.0231100,52282
05/08/22,10:00:00,1.0231100,1.0237300,1.0221000,1.0235400,91728
05/08/22,11:00:00,1.0235700,1.0239400,1.0225000,1.0233900,104960
05/08/22,12:00:00,1.0233400,1.0237600,1.0217000,1.0223700,100696
05/08/22,13:00:00,1.0223400,1.0231700,1.0220000,1.0228300,80356
05/08/22,14:00:00,1.0228300,1.0236400,1.0224000,1.0235900,80391
05/08/22,15:00:00,1.0235800,1.0238600,1.0227000,1.0231100,83179
05/08/22,16:00:00,1.0231100,1.0236500,1.0152000,1.0157900,232233
05/08/22,17:00:00,1.0157900,1.0178100,1.0140000,1.0175300,239412
05/08/22,18:00:00,1.0175300,1.0186200,1.0159000,1.0166400,218248
05/08/22,19:00:00,1.0166500,1.0170400,1.0149000,1.0168400,135060
05/08/22,20:00:00,1.0168400,1.0187500,1.0165000,1.0182600,105321
05/08/22,21:00:00,1.0182400,1.0192900,1.0177000,1.0181300,98345
05/08/22,22:00:00,1.0180500,1.0184100,1.0171000,1.0176400,84635
05/08/22,23:00:00,1.0176300,1.0185000,1.0172000,1.0178000,78702
06/08/22,00:00:00,1.0177500,1.0183300,1.0173600,1.0182500,28219
06/08/22,01:00:00,1.0181000,1.0181000,1.0181000,1.0181000,2
07/08/22,23:00:00,1.0178000,1.0183000,1.0175700,1.0181200,34
08/08/22,00:00:00,1.0179000,1.0179000,1.0170000,1.0174000,75
08/08/22,01:00:00,1.0175000,1.0179000,1.0172700,1.0176900,4219
08/08/22,02:00:00,1.0177500,1.0178300,1.0167000,1.0173000,31847
08/08/22,03:00:00,1.0173000,1.0176000,1.0168000,1.0171200,38639
08/08/22,04:00:00,1.0171600,1.0174200,1.0157000,1.0166400,83730
08/08/22,05:00:00,1.0166000,1.0177100,1.0162000,1.0175400,68316
08/08/22,06:00:00,1.0174900,1.0183300,1.0171000,1.0179800,54737
08/08/22,07:00:00,1.0180100,1.0185900,1.0176000,1.0184000,45746
08/08/22,08:00:00,1.0185600,1.0186000,1.0178000,1.0185500,37737
08/08/22,09:00:00,1.0185700,1.0188800,1.0180000,1.0186400,52351
08/08/22,10:00:00,1.0186600,1.0188600,1.0170000,1.0177800,111600
08/08/22,11:00:00,1.0177600,1.0215000,1.0173000,1.0208900,140093
08/08/22,12:00:00,1.0209200,1.0209300,1.0181000,1.0190000,107381
08/08/22,13:00:00,1.0192000,1.0192500,1.0172000,1.0186900,96828
08/08/22,14:00:00,1.0187300,1.0193400,1.0179000,1.0191700,86707
08/08/22,15:00:00,1.0191100,1.0201500,1.0182000,1.0201100,90830
08/08/22,16:00:00,1.0201100,1.0202400,1.0182000,1.0198300,108377
08/08/22,17:00:00,1.0197900,1.0214800,1.0189000,1.0201200,132396
08/08/22,18:00:00,1.0201400,1.0219500,1.0193000,1.0217000,154935
08/08/22,19:00:00,1.0217000,1.0222000,1.0204000,1.0206300,110620
08/08/22,20:00:00,1.0206300,1.0212500,1.0193000,1.0195700,79929
08/08/22,21:00:00,1.0195700,1.0205600,1.0192000,1.0201800,77096
08/08/22,22:00:00,1.0201900,1.0205700,1.0183000,1.0186800,90139
08/08/22,23:00:00,1.0186700,1.0193200,1.0184000,1.0191900,66350
09/08/22,00:00:00,1.0192100,1.0196200,1.0190000,1.0194700,26398
09/08/22,01:00:00,1.0194200,1.0196000,1.0188700,1.0193000,5462
09/08/22,02:00:00,1.0192400,1.0195700,1.0191000,1.0193800,21502
09/08/22,03:00:00,1.0193800,1.0199900,1.0193000,1.0197000,29345
09/08/22,04:00:00,1.0197800,1.0200900,1.0187000,1.0191400,62917
09/08/22,05:00:00,1.0191400,1.0194000,1.0187000,1.0191100,52161
09/08/22,06:00:00,1.0190400,1.0194300,1.0187000,1.0192400,37962
09/08/22,07:00:00,1.0193200,1.0197700,1.0191000,1.0196300,34757
09/08/22,08:00:00,1.0196300,1.0196300,1.0190000,1.0193900,27644
09/08/22,09:00:00,1.0193100,1.0201200,1.0191000,1.0199700,43458
09/08/22,10:00:00,1.0199800,1.0210100,1.0197000,1.0205600,88927
09/08/22,11:00:00,1.0205500,1.0215100,1.0194000,1.0214500,105868
09/08/22,12:00:00,1.0213700,1.0244700,1.0212000,1.0239000,108298
09/08/22,13:00:00,1.0239100,1.0247500,1.0229000,1.0238000,98326
09/08/22,14:00:00,1.0237200,1.0240300,1.0223000,1.0225000,85697
09/08/22,15:00:00,1.0224900,1.0231000,1.0213000,1.0219200,100024
09/08/22,16:00:00,1.0220000,1.0242700,1.0218000,1.0237100,107951
09/08/22,17:00:00,1.0236000,1.0244300,1.0232000,1.0239300,121299
09/08/22,18:00:00,1.0239200,1.0240800,1.0218000,1.0221900,139539
09/08/22,19:00:00,1.0221000,1.0230200,1.0217000,1.0225200,91663
09/08/22,20:00:00,1.0225100,1.0231800,1.0213000,1.0218200,63182
09/08/22,21:00:00,1.0217500,1.0220200,1.0210000,1.0213700,51080
09/08/22,22:00:00,1.0214200,1.0217300,1.0201000,1.0204700,57779
09/08/22,23:00:00,1.0205000,1.0212100,1.0201000,1.0207600,50170
10/08/22,00:00:00,1.0207200,1.0215600,1.0206000,1.0213000,24882
10/08/22,01:00:00,1.0213000,1.0215200,1.0207200,1.0213800,9033
10/08/22,02:00:00,1.0212400,1.0214500,1.0203000,1.0205900,29354
10/08/22,03:00:00,1.0205300,1.0210000,1.0203000,1.0207600,29950
10/08/22,04:00:00,1.0208100,1.0209800,1.0201000,1.0207500,49365
10/08/22,05:00:00,1.0206900,1.0216300,1.0204000,1.0211600,48804
10/08/22,06:00:00,1.0211900,1.0219200,1.0209000,1.0217400,36715
10/08/22,07:00:00,1.0217400,1.0218500,1.0210000,1.0213400,29887
10/08/22,08:00:00,1.0213100,1.0216500,1.0210000,1.0212200,26568
10/08/22,09:00:00,1.0212700,1.0218600,1.0210000,1.0211500,38157
10/08/22,10:00:00,1.0211400,1.0214400,1.0203000,1.0211000,65518
10/08/22,11:00:00,1.0211400,1.0218200,1.0206000,1.0210400,102046
10/08/22,12:00:00,1.0210300,1.0225900,1.0200000,1.0221600,97863
10/08/22,13:00:00,1.0222300,1.0230900,1.0215000,1.0227200,80928
10/08/22,14:00:00,1.0227000,1.0245300,1.0221000,1.0241900,77293
10/08/22,15:00:00,1.0241300,1.0261000,1.0233000,1.0258500,96206
10/08/22,16:00:00,1.0258300,1.0346300,1.0239400,1.0323900,268169
10/08/22,17:00:00,1.0323900,1.0335000,1.0304000,1.0321500,258152
10/08/22,18:00:00,1.0321500,1.0357000,1.0316000,1.0355000,241742
10/08/22,19:00:00,1.0354500,1.0368700,1.0327000,1.0333600,171058
10/08/22,20:00:00,1.0333300,1.0336000,1.0315000,1.0325000,118776
10/08/22,21:00:00,1.0324600,1.0328300,1.0315000,1.0316700,94121
10/08/22,22:00:00,1.0316500,1.0319300,1.0300000,1.0303500,121011
10/08/22,23:00:00,1.0303600,1.0305700,1.0293000,1.0303200,88666
11/08/22,00:00:00,1.0303400,1.0303600,1.0294000,1.0299200,50718
11/08/22,01:00:00,1.0299200,1.0300900,1.0295600,1.0297600,31958
11/08/22,02:00:00,1.0298800,1.0304700,1.0296000,1.0301000,30996
11/08/22,03:00:00,1.0301900,1.0302400,1.0296000,1.0298400,44656
11/08/22,04:00:00,1.0298800,1.0304000,1.0292000,1.0296000,69610
11/08/22,05:00:00,1.0297500,1.0298300,1.0282000,1.0288000,73327
11/08/22,06:00:00,1.0288300,1.0288600,1.0280000,1.0282500,59848
11/08/22,07:00:00,1.0283200,1.0291800,1.0280000,1.0287800,50230
11/08/22,08:00:00,1.0288200,1.0293400,1.0282000,1.0283400,41956
11/08/22,09:00:00,1.0282700,1.0285500,1.0274000,1.0281600,60271
11/08/22,10:00:00,1.0281700,1.0314000,1.0277000,1.0310900,132804
11/08/22,11:00:00,1.0311800,1.0332200,1.0306000,1.0325700,153953
11/08/22,12:00:00,1.0325700,1.0341500,1.0317000,1.0341100,122297
11/08/22,13:00:00,1.0340400,1.0341500,1.0323000,1.0335300,110054
11/08/22,14:00:00,1.0335400,1.0342900,1.0326000,1.0337100,100231
11/08/22,15:00:00,1.0336900,1.0340200,1.0320000,1.0324300,118614
11/08/22,16:00:00,1.0324300,1.0351900,1.0322000,1.0346900,186636
11/08/22,17:00:00,1.0347000,1.0364500,1.0336000,1.0358800,193274
11/08/22,18:00:00,1.0358600,1.0361100,1.0329000,1.0343000,197705
11/08/22,19:00:00,1.0344300,1.0346300,1.0322000,1.0337100,152850
11/08/22,20:00:00,1.0337300,1.0339500,1.0325000,1.0330100,96461
11/08/22,21:00:00,1.0329600,1.0332700,1.0316000,1.0321000,99426
11/08/22,22:00:00,1.0321800,1.0325000,1.0308000,1.0324400,91261
11/08/22,23:00:00,1.0324400,1.0326400,1.0310000,1.0316000,69125
12/08/22,00:00:00,1.0316500,1.0325700,1.0314000,1.0319500,35193
12/08/22,01:00:00,1.0317200,1.0323700,1.0311700,1.0320500,6874
12/08/22,02:00:00,1.0321900,1.0327500,1.0315000,1.0321400,30478
12/08/22,03:00:00,1.0321600,1.0323700,1.0316000,1.0319600,31476
12/08/22,04:00:00,1.0319900,1.0325200,1.0305000,1.0312500,77896
12/08/22,05:00:00,1.0313000,1.0316000,1.0303000,1.0305500,66284
12/08/22,06:00:00,1.0306300,1.0313200,1.0304000,1.0310900,49916
12/08/22,07:00:00,1.0311100,1.0317700,1.0307000,1.0317000,42958
12/08/22,08:00:00,1.0317200,1.0321700,1.0312000,1.0317200,42307
12/08/22,09:00:00,1.0317500,1.0324200,1.0312000,1.0315100,59307
12/08/22,10:00:00,1.0314900,1.0323100,1.0308000,1.0311200,107382
12/08/22,11:00:00,1.0311400,1.0316500,1.0289000,1.0296800,121924
12/08/22,12:00:00,1.0297100,1.0304000,1.0286000,1.0301800,98882
12/08/22,13:00:00,1.0301700,1.0308500,1.0293000,1.0297900,95970
12/08/22,14:00:00,1.0298200,1.0298900,1.0283000,1.0291400,107848
12/08/22,15:00:00,1.0291700,1.0297600,1.0276000,1.0277700,119748
12/08/22,16:00:00,1.0277600,1.0291000,1.0267000,1.0270700,137137
12/08/22,17:00:00,1.0270700,1.0284300,1.0266000,1.0280000,157827
12/08/22,18:00:00,1.0280100,1.0280400,1.0237000,1.0244400,245745
12/08/22,19:00:00,1.0244400,1.0259300,1.0242000,1.0254700,126030
12/08/22,20:00:00,1.0254500,1.0261800,1.0249000,1.0256200,75818
12/08/22,21:00:00,1.0256400,1.0268000,1.0255000,1.0260800,60477
12/08/22,22:00:00,1.0260900,1.0267300,1.0258000,1.0265300,44940
12/08/22,23:00:00,1.0265100,1.0267000,1.0258000,1.0260400,53992
13/08/22,00:00:00,1.0260400,1.0262100,1.0253000,1.0259800,31726
13/08/22,01:00:00,1.0258400,1.0258400,1.0258000,1.0258000,3
13/08/22,02:00:00,1.0258000,1.0258000,1.0258000,1.0258000,2
15/08/22,01:00:00,1.0258200,1.0260500,1.0254000,1.0258800,4105
15/08/22,02:00:00,1.0258700,1.0262700,1.0255000,1.0259000,29694
15/08/22,03:00:00,1.0259800,1.0263200,1.0252000,1.0253100,33063
15/08/22,04:00:00,1.0253400,1.0267500,1.0252000,1.0266000,64532
15/08/22,05:00:00,1.0266100,1.0268300,1.0251000,1.0256500,68899
15/08/22,06:00:00,1.0257200,1.0257400,1.0238000,1.0245000,70479
15/08/22,07:00:00,1.0245500,1.0253100,1.0240000,1.0251800,46717
15/08/22,08:00:00,1.0251500,1.0256000,1.0248000,1.0249700,43684
15/08/22,09:00:00,1.0249700,1.0252300,1.0238000,1.0240500,53742
15/08/22,10:00:00,1.0240200,1.0247500,1.0230000,1.0235400,97009
15/08/22,11:00:00,1.0235800,1.0244600,1.0228000,1.0233400,119952
15/08/22,12:00:00,1.0233900,1.0236600,1.0199000,1.0206800,110813
15/08/22,13:00:00,1.0206900,1.0211200,1.0185000,1.0199300,106380
15/08/22,14:00:00,1.0199000,1.0207000,1.0184000,1.0203900,99581
15/08/22,15:00:00,1.0204000,1.0208800,1.0188000,1.0194600,93678
15/08/22,16:00:00,1.0195500,1.0214500,1.0189000,1.0200400,167033
15/08/22,17:00:00,1.0200500,1.0223200,1.0192000,1.0198300,153205
15/08/22,18:00:00,1.0197900,1.0201000,1.0183000,1.0193600,134690
15/08/22,19:00:00,1.0194000,1.0196100,1.0180000,1.0184900,103729
15/08/22,20:00:00,1.0185100,1.0185500,1.0170000,1.0175000,66773
15/08/22,21:00:00,1.0175400,1.0178400,1.0162000,1.0164600,56756
15/08/22,22:00:00,1.0164300,1.0165600,1.0153000,1.0156200,55896
15/08/22,23:00:00,1.0155900,1.0164300,1.0154000,1.0160500,51206
16/08/22,00:00:00,1.0160500,1.0164300,1.0154000,1.0159400,31272
16/08/22,01:00:00,1.0157900,1.0163000,1.0157100,1.0159900,7611
16/08/22,02:00:00,1.0159500,1.0167300,1.0152000,1.0162100,43039
16/08/22,03:00:00,1.0162500,1.0163600,1.0157000,1.0161000,32532
16/08/22,04:00:00,1.0161300,1.0161700,1.0146000,1.0153300,68816
16/08/22,05:00:00,1.0152800,1.0158700,1.0147000,1.0156600,74535
16/08/22,06:00:00,1.0156900,1.0169000,1.0155000,1.0168400,61972
16/08/22,07:00:00,1.0168800,1.0170000,1.0159000,1.0161700,49968
16/08/22,08:00:00,1.0161300,1.0163600,1.0156000,1.0158900,34554
16/08/22,09:00:00,1.0158300,1.0165300,1.0153000,1.0163900,49800
16/08/22,10:00:00,1.0163800,1.0169000,1.0150000,1.0154500,103834
16/08/22,11:00:00,1.0153800,1.0162900,1.0132000,1.0159400,145204
16/08/22,12:00:00,1.0159700,1.0160700,1.0133000,1.0137800,128193
16/08/22,13:00:00,1.0139000,1.0142000,1.0123000,1.0133400,129256
16/08/22,14:00:00,1.0132900,1.0142400,1.0124000,1.0132600,100520
16/08/22,15:00:00,1.0133500,1.0136100,1.0121000,1.0127400,116206
16/08/22,16:00:00,1.0127900,1.0146600,1.0123000,1.0143400,143001
16/08/22,17:00:00,1.0143600,1.0178200,1.0141000,1.0176100,158709
16/08/22,18:00:00,1.0176000,1.0194900,1.0163000,1.0178800,172566
16/08/22,19:00:00,1.0178800,1.0183700,1.0170000,1.0172900,105691
16/08/22,20:00:00,1.0172900,1.0173800,1.0161000,1.0165500,66658
16/08/22,21:00:00,1.0165400,1.0178800,1.0164000,1.0176000,48262
16/08/22,22:00:00,1.0175800,1.0180700,1.0161000,1.0167600,70318
16/08/22,23:00:00,1.0167800,1.0171200,1.0160000,1.0170300,70401
17/08/22,00:00:00,1.0169500,1.0173000,1.0166000,1.0170000,26829
17/08/22,01:00:00,1.0170400,1.0172000,1.0164000,1.0167300,21194
17/08/22,02:00:00,1.0167800,1.0173200,1.0166000,1.0169800,23546
17/08/22,03:00:00,1.0169800,1.0175000,1.0168000,1.0169600,27024
17/08/22,04:00:00,1.0168800,1.0173800,1.0164000,1.0170200,64799
17/08/22,05:00:00,1.0170600,1.0176500,1.0165000,1.0171700,72866
17/08/22,06:00:00,1.0171700,1.0179500,1.0167000,1.0173500,65993
17/08/22,07:00:00,1.0173500,1.0177000,1.0167000,1.0171000,53481
17/08/22,08:00:00,1.0173200,1.0184000,1.0167000,1.0181200,43843
17/08/22,09:00:00,1.0181500,1.0185400,1.0175000,1.0182100,51229
17/08/22,10:00:00,1.0182000,1.0186600,1.0155000,1.0162500,121160
17/08/22,11:00:00,1.0163300,1.0167700,1.0147000,1.0166500,152720
17/08/22,12:00:00,1.0166400,1.0184100,1.0150000,1.0173200,133247
17/08/22,13:00:00,1.0172900,1.0183900,1.0167000,1.0181100,102284
17/08/22,14:00:00,1.0179000,1.0182200,1.0164000,1.0174400,101804
17/08/22,15:00:00,1.0174700,1.0174800,1.0152000,1.0167300,123028
17/08/22,16:00:00,1.0167300,1.0170800,1.0144000,1.0158500,171661
17/08/22,17:00:00,1.0158300,1.0174100,1.0152000,1.0166000,182364
17/08/22,18:00:00,1.0166600,1.0198700,1.0160000,1.0161000,182850
17/08/22,19:00:00,1.0161700,1.0173400,1.0159000,1.0161100,120397
17/08/22,20:00:00,1.0160700,1.0171100,1.0159000,1.0164400,81868
17/08/22,21:00:00,1.0165200,1.0170500,1.0161000,1.0168500,71183
17/08/22,22:00:00,1.0168700,1.0203000,1.0166000,1.0184600,223150
17/08/22,23:00:00,1.0184500,1.0191000,1.0177000,1.0179600,90277
18/08/22,00:00:00,1.0180000,1.0180700,1.0174000,1.0179700,32130
18/08/22,01:00:00,1.0178500,1.0179600,1.0173000,1.0175200,4885
18/08/22,02:00:00,1.0175400,1.0180100,1.0174000,1.0177700,24193
18/08/22,03:00:00,1.0178000,1.0178500,1.0171000,1.0176000,28504
18/08/22,04:00:00,1.0177400,1.0193200,1.0172000,1.0188000,65076
18/08/22,05:00:00,1.0187700,1.0191500,1.0182000,1.0186100,73396
18/08/22,06:00:00,1.0186500,1.0189500,1.0178000,1.0180100,48805
18/08/22,07:00:00,1.0180300,1.0181100,1.0165000,1.0170500,47682
18/08/22,08:00:00,1.0170200,1.0172000,1.0161000,1.0167000,44255
18/08/22,09:00:00,1.0166200,1.0178500,1.0161000,1.0164100,57236
18/08/22,10:00:00,1.0163800,1.0167300,1.0147000,1.0151100,120792
18/08/22,11:00:00,1.0151200,1.0164700,1.0144000,1.0160800,144523
18/08/22,12:00:00,1.0161200,1.0176800,1.0159000,1.0166300,124104
18/08/22,13:00:00,1.0167000,1.0173800,1.0156000,1.0170300,106046
18/08/22,14:00:00,1.0170300,1.0181600,1.0163000,1.0173600,100786
18/08/22,15:00:00,1.0173700,1.0188300,1.0170000,1.0177400,112902
18/08/22,16:00:00,1.0176600,1.0186800,1.0157000,1.0169700,188831
18/08/22,17:00:00,1.0170000,1.0172100,1.0120000,1.0122900,184007
18/08/22,18:00:00,1.0122900,1.0131700,1.0110000,1.0128600,160424
18/08/22,19:00:00,1.0128800,1.0139600,1.0110000,1.0112600,116850
18/08/22,20:00:00,1.0112500,1.0115300,1.0087000,1.0089400,97464
18/08/22,21:00:00,1.0090200,1.0093500,1.0078000,1.0081400,113027
18/08/22,22:00:00,1.0081100,1.0093300,1.0079000,1.0090300,66942
18/08/22,23:00:00,1.0090200,1.0099300,1.0088000,1.0094000,54148
19/08/22,00:00:00,1.0094100,1.0094600,1.0083300,1.0086200,29633
19/08/22,01:00:00,1.0086400,1.0091500,1.0082900,1.0086600,9124
19/08/22,02:00:00,1.0088100,1.0091600,1.0083000,1.0085000,26051
19/08/22,03:00:00,1.0086100,1.0092200,1.0084000,1.0088400,26606
19/08/22,04:00:00,1.0088900,1.0091200,1.0072000,1.0079300,72034
19/08/22,05:00:00,1.0078500,1.0083500,1.0068000,1.0074900,75998
19/08/22,06:00:00,1.0074700,1.0086400,1.0072000,1.0085700,62413
19/08/22,07:00:00,1.0084900,1.0087000,1.0077000,1.0079700,41876
19/08/22,08:00:00,1.0079900,1.0080400,1.0070000,1.0075700,43281
19/08/22,09:00:00,1.0075700,1.0083500,1.0072000,1.0083000,55619
19/08/22,10:00:00,1.0082900,1.0089900,1.0072000,1.0080400,115623
19/08/22,11:00:00,1.0080400,1.0095500,1.0073000,1.0090200,133964
19/08/22,12:00:00,1.0090100,1.0091000,1.0076000,1.0088600,104802
19/08/22,13:00:00,1.0088300,1.0089200,1.0071000,1.0072000,85417
19/08/22,14:00:00,1.0072400,1.0073200,1.0053000,1.0056700,104221
19/08/22,15:00:00,1.0057400,1.0060900,1.0044000,1.0048200,124912
19/08/22,16:00:00,1.0048300,1.0067700,1.0046000,1.0065500,137770
19/08/22,17:00:00,1.0065100,1.0068500,1.0049000,1.0053800,141908
19/08/22,18:00:00,1.0053800,1.0054800,1.0038000,1.0040800,138090
19/08/22,19:00:00,1.0040800,1.0050800,1.0033000,1.0037100,105023
